 Last 100 training episodes: mean/median reward 0.07/0.00, min/max reward 0.00/1.00, success rate 0.07

Updates 3920, num timesteps 2509440, FPS 162
 Last 100 training episodes: mean/median reward 0.07/0.00, min/max reward 0.00/1.00, success rate 0.07

Updates 3930, num timesteps 2515840, FPS 162
 Last 100 training episodes: mean/median reward 0.07/0.00, min/max reward 0.00/1.00, success rate 0.07

Updates 3940, num timesteps 2522240, FPS 162
 Last 100 training episodes: mean/median reward 0.06/0.00, min/max reward 0.00/1.00, success rate 0.06

Updates 3950, num timesteps 2528640, FPS 162
 Last 100 training episodes: mean/median reward 0.05/0.00, min/max reward 0.00/1.00, success rate 0.05

Updates 3960, num timesteps 2535040, FPS 162
 Last 100 training episodes: mean/median reward 0.04/0.00, min/max reward 0.00/1.00, success rate 0.04

Updates 3970, num timesteps 2541440, FPS 162
 Last 100 training episodes: mean/median reward 0.03/0.00, min/max reward 0.00/1.00, success rate 0.03

Updates 3980, num timesteps 2547840, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/1.00, success rate 0.02

Updates 3990, num timesteps 2554240, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/0.98, success rate 0.01

 

Updates 4000, num timesteps 2560640, FPS 162
 Last 100 training episodes: mean/median reward 0.00/0.00, min/max reward 0.00/0.00, success rate 0.00

Updates 4010, num timesteps 2567040, FPS 162
 Last 100 training episodes: mean/median reward 0.00/0.00, min/max reward 0.00/0.00, success rate 0.00

Updates 4020, num timesteps 2573440, FPS 162
 Last 100 training episodes: mean/median reward 0.00/0.00, min/max reward 0.00/0.00, success rate 0.00

Updates 4030, num timesteps 2579840, FPS 162
 Last 100 training episodes: mean/median reward 0.00/0.00, min/max reward 0.00/0.00, success rate 0.00

Updates 4040, num timesteps 2586240, FPS 162
 Last 100 training episodes: mean/median reward 0.00/0.00, min/max reward 0.00/0.00, success rate 0.00

Updates 4050, num timesteps 2592640, FPS 162
 Last 100 training episodes: mean/median reward 0.00/0.00, min/max reward 0.00/0.00, success rate 0.00

Updates 4060, num timesteps 2599040, FPS 162
 Last 100 training episodes: mean/median reward 0.00/0.00, min/max reward 0.00/0.00, success rate 0.00

Updates 4070, num timesteps 2605440, FPS 162
 Last 100 training episodes: mean/median reward 0.00/0.00, min/max reward 0.00/0.00, success rate 0.00

Updates 4080, num timesteps 2611840, FPS 162
 Last 100 training episodes: mean/median reward 0.00/0.00, min/max reward 0.00/0.00, success rate 0.00

Updates 4090, num timesteps 2618240, FPS 162
 Last 100 training episodes: mean/median reward 0.00/0.00, min/max reward 0.00/0.00, success rate 0.00

 

Updates 4100, num timesteps 2624640, FPS 162
 Last 100 training episodes: mean/median reward 0.00/0.00, min/max reward 0.00/0.00, success rate 0.00

Updates 4110, num timesteps 2631040, FPS 162
 Last 100 training episodes: mean/median reward 0.00/0.00, min/max reward 0.00/0.00, success rate 0.00

Updates 4120, num timesteps 2637440, FPS 162
 Last 100 training episodes: mean/median reward 0.00/0.00, min/max reward 0.00/0.00, success rate 0.00

Updates 4130, num timesteps 2643840, FPS 162
 Last 100 training episodes: mean/median reward 0.00/0.00, min/max reward 0.00/0.00, success rate 0.00

Updates 4140, num timesteps 2650240, FPS 162
 Last 100 training episodes: mean/median reward 0.00/0.00, min/max reward 0.00/0.00, success rate 0.00

Updates 4150, num timesteps 2656640, FPS 162
 Last 100 training episodes: mean/median reward 0.00/0.00, min/max reward 0.00/0.00, success rate 0.00

Updates 4160, num timesteps 2663040, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/1.00, success rate 0.01

Updates 4170, num timesteps 2669440, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/1.00, success rate 0.01

Updates 4180, num timesteps 2675840, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/1.00, success rate 0.01

Updates 4190, num timesteps 2682240, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/1.00, success rate 0.01

 

Updates 4200, num timesteps 2688640, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/1.00, success rate 0.01

Updates 4210, num timesteps 2695040, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/1.00, success rate 0.01

Updates 4220, num timesteps 2701440, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/1.00, success rate 0.01

Updates 4230, num timesteps 2707840, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/1.00, success rate 0.01

Updates 4240, num timesteps 2714240, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/1.00, success rate 0.01

Updates 4250, num timesteps 2720640, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/1.00, success rate 0.01

Updates 4260, num timesteps 2727040, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/1.00, success rate 0.01

Updates 4270, num timesteps 2733440, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/1.00, success rate 0.01

Updates 4280, num timesteps 2739840, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/1.00, success rate 0.01

Updates 4290, num timesteps 2746240, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/1.00, success rate 0.02

 

Updates 4300, num timesteps 2752640, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/1.00, success rate 0.02

Updates 4310, num timesteps 2759040, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/1.00, success rate 0.02

Updates 4320, num timesteps 2765440, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/1.00, success rate 0.02

Updates 4330, num timesteps 2771840, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/1.00, success rate 0.02

Updates 4340, num timesteps 2778240, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/1.00, success rate 0.02

Updates 4350, num timesteps 2784640, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/1.00, success rate 0.02

Updates 4360, num timesteps 2791040, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/1.00, success rate 0.02

Updates 4370, num timesteps 2797440, FPS 162
 Last 100 training episodes: mean/median reward 0.03/0.00, min/max reward 0.00/1.00, success rate 0.03

Updates 4380, num timesteps 2803840, FPS 162
 Last 100 training episodes: mean/median reward 0.03/0.00, min/max reward 0.00/1.00, success rate 0.03

Updates 4390, num timesteps 2810240, FPS 162
 Last 100 training episodes: mean/median reward 0.03/0.00, min/max reward 0.00/1.00, success rate 0.03

 

Updates 4400, num timesteps 2816640, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/1.00, success rate 0.02

Updates 4410, num timesteps 2823040, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/1.00, success rate 0.02

Updates 4420, num timesteps 2829440, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/1.00, success rate 0.02

Updates 4430, num timesteps 2835840, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/1.00, success rate 0.02

Updates 4440, num timesteps 2842240, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/1.00, success rate 0.02

Updates 4450, num timesteps 2848640, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/1.00, success rate 0.02

Updates 4460, num timesteps 2855040, FPS 162
 Last 100 training episodes: mean/median reward 0.03/0.00, min/max reward 0.00/1.00, success rate 0.03

Updates 4470, num timesteps 2861440, FPS 162
 Last 100 training episodes: mean/median reward 0.03/0.00, min/max reward 0.00/1.00, success rate 0.03

Updates 4480, num timesteps 2867840, FPS 162
 Last 100 training episodes: mean/median reward 0.03/0.00, min/max reward 0.00/1.00, success rate 0.03

Updates 4490, num timesteps 2874240, FPS 162
 Last 100 training episodes: mean/median reward 0.04/0.00, min/max reward 0.00/1.00, success rate 0.04

 

Updates 4500, num timesteps 2880640, FPS 162
 Last 100 training episodes: mean/median reward 0.04/0.00, min/max reward 0.00/1.00, success rate 0.04

Updates 4510, num timesteps 2887040, FPS 162
 Last 100 training episodes: mean/median reward 0.04/0.00, min/max reward 0.00/1.00, success rate 0.04

Updates 4520, num timesteps 2893440, FPS 162
 Last 100 training episodes: mean/median reward 0.03/0.00, min/max reward 0.00/1.00, success rate 0.03

Updates 4530, num timesteps 2899840, FPS 162
 Last 100 training episodes: mean/median reward 0.03/0.00, min/max reward 0.00/1.00, success rate 0.03

Updates 4540, num timesteps 2906240, FPS 162
 Last 100 training episodes: mean/median reward 0.03/0.00, min/max reward 0.00/1.00, success rate 0.03

Updates 4550, num timesteps 2912640, FPS 162
 Last 100 training episodes: mean/median reward 0.03/0.00, min/max reward 0.00/1.00, success rate 0.03

Updates 4560, num timesteps 2919040, FPS 162
 Last 100 training episodes: mean/median reward 0.03/0.00, min/max reward 0.00/1.00, success rate 0.03

Updates 4570, num timesteps 2925440, FPS 162
 Last 100 training episodes: mean/median reward 0.03/0.00, min/max reward 0.00/1.00, success rate 0.03

Updates 4580, num timesteps 2931840, FPS 162
 Last 100 training episodes: mean/median reward 0.03/0.00, min/max reward 0.00/1.00, success rate 0.03

Updates 4590, num timesteps 2938240, FPS 162
 Last 100 training episodes: mean/median reward 0.03/0.00, min/max reward 0.00/1.00, success rate 0.03

 

Updates 4600, num timesteps 2944640, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/1.00, success rate 0.02

Updates 4610, num timesteps 2951040, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/1.00, success rate 0.02

Updates 4620, num timesteps 2957440, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/1.00, success rate 0.02

Updates 4630, num timesteps 2963840, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/1.00, success rate 0.02

Updates 4640, num timesteps 2970240, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/1.00, success rate 0.02

Updates 4650, num timesteps 2976640, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/1.00, success rate 0.02

Updates 4660, num timesteps 2983040, FPS 162
 Last 100 training episodes: mean/median reward 0.03/0.00, min/max reward 0.00/1.00, success rate 0.03

Updates 4670, num timesteps 2989440, FPS 162
 Last 100 training episodes: mean/median reward 0.03/0.00, min/max reward 0.00/1.00, success rate 0.03

Updates 4680, num timesteps 2995840, FPS 162
 Last 100 training episodes: mean/median reward 0.03/0.00, min/max reward 0.00/1.00, success rate 0.03

Updates 4690, num timesteps 3002240, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/1.00, success rate 0.02

 

Updates 4700, num timesteps 3008640, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/1.00, success rate 0.02

Updates 4710, num timesteps 3015040, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/1.00, success rate 0.02

Updates 4720, num timesteps 3021440, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/1.00, success rate 0.02

Updates 4730, num timesteps 3027840, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/0.95, success rate 0.01

Updates 4740, num timesteps 3034240, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/0.95, success rate 0.01

Updates 4750, num timesteps 3040640, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/0.95, success rate 0.01

Updates 4760, num timesteps 3047040, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/0.95, success rate 0.01

Updates 4770, num timesteps 3053440, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/0.95, success rate 0.01

Updates 4780, num timesteps 3059840, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/0.95, success rate 0.01

Updates 4790, num timesteps 3066240, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/0.95, success rate 0.01

 

Updates 4800, num timesteps 3072640, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/0.95, success rate 0.01

Updates 4810, num timesteps 3079040, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/0.95, success rate 0.01

Updates 4820, num timesteps 3085440, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/0.95, success rate 0.01

Updates 4830, num timesteps 3091840, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/0.95, success rate 0.02

Updates 4840, num timesteps 3098240, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/0.95, success rate 0.02

Updates 4850, num timesteps 3104640, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/0.95, success rate 0.02

Updates 4860, num timesteps 3111040, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/0.95, success rate 0.02

Updates 4870, num timesteps 3117440, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/0.95, success rate 0.02

Updates 4880, num timesteps 3123840, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/0.95, success rate 0.02

Updates 4890, num timesteps 3130240, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/0.93, success rate 0.01

 

Updates 4900, num timesteps 3136640, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/0.93, success rate 0.01

Updates 4910, num timesteps 3143040, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/0.93, success rate 0.01

Updates 4920, num timesteps 3149440, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/0.93, success rate 0.01

Updates 4930, num timesteps 3155840, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/0.93, success rate 0.01

Updates 4940, num timesteps 3162240, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/0.93, success rate 0.01

Updates 4950, num timesteps 3168640, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/0.93, success rate 0.01

Updates 4960, num timesteps 3175040, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/0.93, success rate 0.01

Updates 4970, num timesteps 3181440, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/0.93, success rate 0.01

Updates 4980, num timesteps 3187840, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/0.93, success rate 0.01

Updates 4990, num timesteps 3194240, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/0.93, success rate 0.01

 

Updates 5000, num timesteps 3200640, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/0.93, success rate 0.01

Updates 5010, num timesteps 3207040, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/0.93, success rate 0.01

Updates 5020, num timesteps 3213440, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/0.93, success rate 0.01

Updates 5030, num timesteps 3219840, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/0.93, success rate 0.01

Updates 5040, num timesteps 3226240, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/0.93, success rate 0.01

Updates 5050, num timesteps 3232640, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/0.93, success rate 0.01

Updates 5060, num timesteps 3239040, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/0.93, success rate 0.01

Updates 5070, num timesteps 3245440, FPS 162
 Last 100 training episodes: mean/median reward 0.00/0.00, min/max reward 0.00/0.00, success rate 0.00

Updates 5080, num timesteps 3251840, FPS 162
 Last 100 training episodes: mean/median reward 0.00/0.00, min/max reward 0.00/0.00, success rate 0.00

Updates 5090, num timesteps 3258240, FPS 162
 Last 100 training episodes: mean/median reward 0.00/0.00, min/max reward 0.00/0.00, success rate 0.00

 

Updates 5100, num timesteps 3264640, FPS 162
 Last 100 training episodes: mean/median reward 0.00/0.00, min/max reward 0.00/0.00, success rate 0.00

Updates 5110, num timesteps 3271040, FPS 162
 Last 100 training episodes: mean/median reward 0.00/0.00, min/max reward 0.00/0.00, success rate 0.00

Updates 5120, num timesteps 3277440, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/0.82, success rate 0.01

Updates 5130, num timesteps 3283840, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/0.82, success rate 0.01

Updates 5140, num timesteps 3290240, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/0.82, success rate 0.01

Updates 5150, num timesteps 3296640, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/0.82, success rate 0.01

Updates 5160, num timesteps 3303040, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/1.00, success rate 0.02

Updates 5170, num timesteps 3309440, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/1.00, success rate 0.02

Updates 5180, num timesteps 3315840, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/1.00, success rate 0.02

Updates 5190, num timesteps 3322240, FPS 162
 Last 100 training episodes: mean/median reward 0.03/0.00, min/max reward 0.00/1.00, success rate 0.03

 

Updates 5200, num timesteps 3328640, FPS 162
 Last 100 training episodes: mean/median reward 0.03/0.00, min/max reward 0.00/1.00, success rate 0.03

Updates 5210, num timesteps 3335040, FPS 162
 Last 100 training episodes: mean/median reward 0.03/0.00, min/max reward 0.00/1.00, success rate 0.03

Updates 5220, num timesteps 3341440, FPS 162
 Last 100 training episodes: mean/median reward 0.03/0.00, min/max reward 0.00/1.00, success rate 0.03

Updates 5230, num timesteps 3347840, FPS 162
 Last 100 training episodes: mean/median reward 0.03/0.00, min/max reward 0.00/1.00, success rate 0.03

Updates 5240, num timesteps 3354240, FPS 162
 Last 100 training episodes: mean/median reward 0.03/0.00, min/max reward 0.00/1.00, success rate 0.03

Updates 5250, num timesteps 3360640, FPS 162
 Last 100 training episodes: mean/median reward 0.03/0.00, min/max reward 0.00/1.00, success rate 0.03

Updates 5260, num timesteps 3367040, FPS 162
 Last 100 training episodes: mean/median reward 0.03/0.00, min/max reward 0.00/1.00, success rate 0.03

Updates 5270, num timesteps 3373440, FPS 162
 Last 100 training episodes: mean/median reward 0.03/0.00, min/max reward 0.00/1.00, success rate 0.03

Updates 5280, num timesteps 3379840, FPS 162
 Last 100 training episodes: mean/median reward 0.03/0.00, min/max reward 0.00/1.00, success rate 0.03

Updates 5290, num timesteps 3386240, FPS 162
 Last 100 training episodes: mean/median reward 0.03/0.00, min/max reward 0.00/1.00, success rate 0.03

 

Updates 5300, num timesteps 3392640, FPS 162
 Last 100 training episodes: mean/median reward 0.03/0.00, min/max reward 0.00/1.00, success rate 0.03

Updates 5310, num timesteps 3399040, FPS 162
 Last 100 training episodes: mean/median reward 0.03/0.00, min/max reward 0.00/1.00, success rate 0.03

Updates 5320, num timesteps 3405440, FPS 162
 Last 100 training episodes: mean/median reward 0.03/0.00, min/max reward 0.00/1.00, success rate 0.03

Updates 5330, num timesteps 3411840, FPS 162
 Last 100 training episodes: mean/median reward 0.03/0.00, min/max reward 0.00/1.00, success rate 0.03

Updates 5340, num timesteps 3418240, FPS 162
 Last 100 training episodes: mean/median reward 0.03/0.00, min/max reward 0.00/1.00, success rate 0.03

Updates 5350, num timesteps 3424640, FPS 162
 Last 100 training episodes: mean/median reward 0.03/0.00, min/max reward 0.00/1.00, success rate 0.03

Updates 5360, num timesteps 3431040, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/1.00, success rate 0.02

Updates 5370, num timesteps 3437440, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/1.00, success rate 0.02

Updates 5380, num timesteps 3443840, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/1.00, success rate 0.02

Updates 5390, num timesteps 3450240, FPS 162
 Last 100 training episodes: mean/median reward 0.02/0.00, min/max reward 0.00/1.00, success rate 0.02

 

Updates 5400, num timesteps 3456640, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/0.96, success rate 0.01

Updates 5410, num timesteps 3463040, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/0.96, success rate 0.01

Updates 5420, num timesteps 3469440, FPS 162
 Last 100 training episodes: mean/median reward 0.01/0.00, min/max reward 0.00/0.96, success rate 0.01

Updates 5430, num timesteps 3475840, FPS 162
 Last 100 training episodes: mean/median reward 0.00/0.00, min/max reward 0.00/0.00, success rate 0.00

Updates 5440, num timesteps 3482240, FPS 162
 Last 100 training episodes: mean/median reward 0.00/0.00, min/max reward 0.00/0.00, success rate 0.00

Updates 5450, num timesteps 3488640, FPS 162
 Last 100 training episodes: mean/median reward 0.00/0.00, min/max reward 0.00/0.00, success rate 0.00

Updates 5460, num timesteps 3495040, FPS 162
 Last 100 training episodes: mean/median reward 0.00/0.00, min/max reward 0.00/0.00, success rate 0.00

Updates 5470, num timesteps 3501440, FPS 162
 Last 100 training episodes: mean/median reward 0.00/0.00, min/max reward 0.00/0.00, success rate 0.00

Updates 5480, num timesteps 3507840, FPS 162
 Last 100 training episodes: mean/median reward 0.00/0.00, min/max reward 0.00/0.00, success rate 0.00

Updates 5490, num timesteps 3514240, FPS 162
 Last 100 training episodes: mean/median reward 0.00/0.00, min/max reward 0.00/0.00, success rate 0.00

 

Updates 5500, num timesteps 3520640, FPS 162
 Last 100 training episodes: mean/median reward 0.00/0.00, min/max reward 0.00/0.00, success rate 0.00

Updates 5510, num timesteps 3527040, FPS 162
 Last 100 training episodes: mean/median reward 0.00/0.00, min/max reward 0.00/0.00, success rate 0.00

Updates 5520, num timesteps 3533440, FPS 162
 Last 100 training episodes: mean/median reward 0.00/0.00, min/max reward 0.00/0.00, success rate 0.00

Updates 5530, num timesteps 3539840, FPS 162
 Last 100 training episodes: mean/median reward 0.00/0.00, min/max reward 0.00/0.00, success rate 0.00

Updates 5540, num timesteps 3546240, FPS 162
 Last 100 training episodes: mean/median reward 0.00/0.00, min/max reward 0.00/0.00, success rate 0.00

Updates 5550, num timesteps 3552640, FPS 162
 Last 100 training episodes: mean/median reward 0.00/0.00, min/max reward 0.00/0.00, success rate 0.00

Updates 5560, num timesteps 3559040, FPS 162
 Last 100 training episodes: mean/median reward 0.00/0.00, min/max reward 0.00/0.00, success rate 0.00

Updates 5570, num timesteps 3565440, FPS 162
 Last 100 training episodes: mean/median reward 0.00/0.00, min/max reward 0.00/0.00, success rate 0.00
